"","FeatureID","PC1","PC2","PC3","ASV","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"21","ASV_21",0.00723901153848632,0.0648884841798014,0.0426109830909236,"ASV_21","no_hit","Bacillariophyta","Coscinodiscophyceae","Chaetocerotales","Chaetocerotaceae","Chaetoceros","Chaetoceros tenuissimus"
"22","ASV_22",0.0246284104854265,0.030247568152929,0.093527567754285,"ASV_22","no_hit","Haptophyta","unknown","Phaeocystales","Phaeocystaceae","Phaeocystis","no_hit"
"23","ASV_23",-0.0124948562696595,-0.0246005720989678,0.07656549889247,"ASV_23","no_hit","Imbricatea","unknown","Thaumatomonadida","Thaumatomastigidae","Protaspis","no_hit"
"24","ASV_24",0.0366956690803169,0.0403495821834776,0.0640004910636418,"ASV_24","no_hit","Dinophyceae","Dinophyceae","no_hit","no_hit","no_hit","no_hit"
"25","ASV_25",0.0401381615023737,0.0252721384314918,0.000378107587336469,"ASV_25","Metazoa","Arthropoda","Hexanauplia","Calanoida","Clausocalanidae","Clausocalanus","no_hit"
"26","ASV_26",0.0871346715043053,-0.0288238582148278,0.0298713627877303,"ASV_26","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"27","ASV_27",0.0893597734914777,0.0104236023801596,0.0147901747144992,"ASV_27","no_hit","unknown","unknown","unknown","unknown","g_","s_"
"28","ASV_28",-0.0281431281663267,0.0119036627497053,0.0808833735615793,"ASV_28","no_hit","Dinophyceae","Dinophyceae","Gymnodiniales","Gymnodiniaceae","Gyrodinium","Gyrodinium rubrum"
"29","ASV_29",0.0360209269532119,0.0403266355424252,0.0647041935331575,"ASV_29","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"30","ASV_30",-0.0156521296182754,0.0124181699631902,0.000774755535082896,"ASV_30","Metazoa","Arthropoda","Hexanauplia","Calanoida","no_hit","no_hit","no_hit"
"31","ASV_31",0.0803230407907267,-0.0470567457255555,0.0391398500764439,"ASV_31","no_hit","Euglenozoa","unknown","Diplonemea","unknown","g_","s_"
"32","ASV_32",0.0203310564642834,0.0239247487925316,-0.0158882951807376,"ASV_32","Metazoa","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","no_hit","no_hit"
"33","ASV_33",-0.00558497302442803,-0.0202429700763773,0.109459658107465,"ASV_33","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"34","ASV_34",-0.0116096932159627,0.0580184586559584,0.0711404772207941,"ASV_34","no_hit","Bacillariophyta","Coscinodiscophyceae","no_hit","no_hit","no_hit","no_hit"
"35","ASV_35",-0.008922439674195,0.00445201301729553,-0.00808644791976668,"ASV_35","Metazoa","Chordata","Mammalia","no_hit","no_hit","no_hit","no_hit"
"36","ASV_36",-0.019720902242958,0.033926439915027,0.0302661977235236,"ASV_36","no_hit","Ciliophora","Prostomatea","Prorodontida","Plagiocampidae","g_","s_"
"37","ASV_37",0.0296951427975338,0.0125053670568742,0.00703674864314526,"ASV_37","Metazoa","Arthropoda","Hexanauplia","Calanoida","Metridinidae","no_hit","no_hit"
"38","ASV_38",0.0622871161950012,-0.00560899128095747,0.0543396350311153,"ASV_38","no_hit","Dinophyceae","Dinophyceae","Syndiniales","no_hit","no_hit","no_hit"
"39","ASV_39",0.0732131273605434,-0.029380090225349,0.031819572169914,"ASV_39","unassigned","unassigned","unassigned","unassigned","unassigned","unassigned","unassigned"
"40","ASV_41",0.0202430359141407,0.0430124383396935,0.0785157629096274,"ASV_41","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"41","ASV_42",0.0517776373142539,0.0292456434047667,0.0511541199675424,"ASV_42","no_hit","unknown","unknown","unknown","unknown","g_","s_"
"42","ASV_43",-0.0114168300178994,0.0465565361550808,0.0448463907644147,"ASV_43","Metazoa","Arthropoda","Hexanauplia","Calanoida","no_hit","no_hit","no_hit"
"43","ASV_44",0.0657413538384178,0.0253143906070282,0.0269667321715854,"ASV_44","no_hit","unknown","Polycystinea","Nassellaria","Plagiacanthidae","Lithomelissa","Lithomelissa setosa"
"44","ASV_45",-0.00545115554255034,-0.0015794462350341,-0.000107249445925328,"ASV_45","Viridiplantae","Streptophyta","Magnoliopsida","Myrtales","Myrtaceae","no_hit","no_hit"
"45","ASV_46",0.0201292228211215,0.061230139396589,0.0472805438930448,"ASV_46","no_hit","unknown","unknown","unknown","unknown","unknown","s_"
"46","ASV_47",-0.0234899205670564,0.00273205937619621,0.0880542995169599,"ASV_47","no_hit","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Pseudo-nitzschia","no_hit"
"47","ASV_48",-0.0170447386089978,0.0245946860487471,0.0564322944329757,"ASV_48","no_hit","Dinophyceae","Dinophyceae","Prorocentrales","Prorocentraceae","Prorocentrum","Prorocentrum triestinum"
"48","ASV_49",-0.018523551119594,0.0320806254822578,0.0752088642315287,"ASV_49","no_hit","Dinophyceae","Dinophyceae","Gymnodiniales","Gymnodiniaceae","Gyrodinium","Gyrodinium rubrum"
"49","ASV_50",-0.0182073743414717,0.0492980338744353,0.0604926642911496,"ASV_50","no_hit","Bacillariophyta","Coscinodiscophyceae","Chaetocerotales","Chaetocerotaceae","Chaetoceros","Chaetoceros brevis"
"50","ASV_51",-0.0323387994517259,0.0252639050710066,0.06311591049259,"ASV_51","no_hit","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Fragilariopsis","no_hit"
"51","ASV_52",0.028968447919623,0.0583625450575527,0.0344313566981657,"ASV_52","no_hit","Dinophyceae","Dinophyceae","no_hit","no_hit","no_hit","no_hit"
"52","ASV_53",0.047083085804224,0.0211135479997898,-0.00604501920399636,"ASV_53","no_hit","Imbricatea","unknown","Thaumatomonadida","Thaumatomastigidae","Protaspis","s_"
"53","ASV_54",-0.0292829667096969,0.0469279715594188,0.0533632377230302,"ASV_54","no_hit","Dinophyceae","Dinophyceae","Prorocentrales","Prorocentraceae","Prorocentrum","no_hit"
"54","ASV_55",-0.00785006536931244,0.0103447935286127,0.0271673185028885,"ASV_55","Metazoa","Arthropoda","Hexanauplia","Cyclopoida","Oithonidae","Oithona","no_hit"
"55","ASV_56",0.00404224971267231,0.0598651962866329,0.0289807543038008,"ASV_56","no_hit","Bacillariophyta","Coscinodiscophyceae","Thalassiosirales","Thalassiosiraceae","Thalassiosira","no_hit"
"56","ASV_57",0.0167876598159265,0.0589130037797918,0.0263720676230075,"ASV_57","Metazoa","Arthropoda","Hexanauplia","Cyclopoida","Oithonidae","Oithona","Oithona similis"
"57","ASV_58",0.0744308746959973,0.0379621644295135,-0.0239718285323308,"ASV_58","Metazoa","Cnidaria","Scyphozoa","Semaeostomeae","Ulmaridae","Phacellophora","Phacellophora camtschatica"
"58","ASV_59",0.0202851079506125,0.0257420237967409,0.0839904685482022,"ASV_59","no_hit","Dinophyceae","Dinophyceae","no_hit","no_hit","no_hit","no_hit"
"59","ASV_60",0.0190321574746121,0.0684621187308515,0.000214716900302795,"ASV_60","no_hit","Dinophyceae","Dinophyceae","Gymnodiniales","Warnowiaceae","g_","s_"
"60","ASV_61",-0.0248552286733493,0.0464748171967491,0.0505024117823505,"ASV_61","no_hit","Bacillariophyta","Bacillariophyceae","no_hit","no_hit","no_hit","no_hit"
"61","ASV_62",-0.0383354976378129,0.030487907981753,0.0426431057797528,"ASV_62","no_hit","Dinophyceae","Dinophyceae","Gymnodiniales","Warnowiaceae","g_","s_"
"62","ASV_63",0.015330277747911,-0.0614449519527783,0.032231533951386,"ASV_63","no_hit","Dinophyceae","Dinophyceae","Syndiniales","no_hit","no_hit","no_hit"
"63","ASV_64",0.0143220859238836,0.01822864670991,0.0209876175254727,"ASV_64","Metazoa","Arthropoda","Hexanauplia","Cyclopoida","Oithonidae","Oithona","Oithona decipiens"
"64","ASV_65",0.00738448667090803,-0.0507507462663298,0.0341184859854642,"ASV_65","Metazoa","Cnidaria","Hydrozoa","Siphonophorae","Apolemiidae","Apolemia","no_hit"
"65","ASV_67",-0.00936642183267361,0.000669981275218399,-0.00841452492210473,"ASV_67","Fungi","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","no_hit"
"66","ASV_68",-0.00858029068022899,-0.0277122802296527,0.0505046892951102,"ASV_68","Metazoa","Arthropoda","Hexanauplia","Cyclopoida","Oithonidae","Oithona","Oithona pulla"
"67","ASV_69",0.0031991866760582,0.0407402081064671,0.073317427991294,"ASV_69","no_hit","Bacillariophyta","Bacillariophyceae","Naviculales","Naviculaceae","Navicula","no_hit"
"68","ASV_70",-0.0234112257908557,0.0118804119636884,0.0446849961177076,"ASV_70","no_hit","Bacillariophyta","Coscinodiscophyceae","Chaetocerotales","Chaetocerotaceae","Chaetoceros","no_hit"
"69","ASV_71",0.0152554644497623,0.0698755797402372,0.051071833568329,"ASV_71","no_hit","Haptophyta","no_hit","no_hit","no_hit","g_","s_"
"70","ASV_72",0.000645779986723503,-0.00219494868135636,0.0960893678576679,"ASV_72","no_hit","Dinophyceae","Dinophyceae","Syndiniales","no_hit","no_hit","no_hit"
"71","ASV_73",0.0462579295077172,0.0124211816273051,-0.00899196537693083,"ASV_73","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Ellobiopsidae","g_","s_"
"72","ASV_74",-0.0460369944042534,0.0372165316608949,0.0548247727715144,"ASV_74","no_hit","Dinophyceae","Dinophyceae","no_hit","no_hit","no_hit","no_hit"
"73","ASV_75",0.00170184533067756,-0.00684326795070911,0.00323547269987403,"ASV_75","Metazoa","Arthropoda","Ostracoda","Halocyprida","Halocyprididae","g_","s_"
"74","ASV_76",0.0576920705513658,0.00817006299829924,0.0372779186076124,"ASV_76","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","Amoebophrya","no_hit"
"75","ASV_77",0.0402303933786699,-0.036624867056725,0.04346487911153,"ASV_77","Metazoa","Cnidaria","Hydrozoa","Siphonophorae","Diphyidae","no_hit","no_hit"
"76","ASV_78",0.00203289755384813,0.0388197845262565,0.0544962210658616,"ASV_78","no_hit","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Pseudo-nitzschia","no_hit"
"77","ASV_79",0.0167467651710384,0.0236660960751044,0.0774091802443739,"ASV_79","no_hit","Dinophyceae","Dinophyceae","no_hit","no_hit","no_hit","no_hit"
"78","ASV_80",0.0559931370054485,0.0580525948986107,-0.0120030917187783,"ASV_80","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"79","ASV_81",0.0166049233946629,0.0450277106533831,0.0592064433412357,"ASV_81","no_hit","unknown","unknown","unknown","unknown","g_","s_"
"80","ASV_82",-0.0327352871997622,0.0495524430209735,0.0529265170812258,"ASV_82","no_hit","Bacillariophyta","Coscinodiscophyceae","Thalassiosirales","Thalassiosiraceae","Thalassiosira","no_hit"
"81","ASV_83",0.0589269118077977,0.0276791484197542,0.0228161011199777,"ASV_83","no_hit","unknown","unknown","unknown","unknown","g_","s_"
"82","ASV_84",0.0736621210368085,0.00741589681410199,0.00254890095979247,"ASV_84","no_hit","unknown","unknown","unknown","unknown","g_","s_"
"83","ASV_85",-0.00169867794606693,0.0500195624542369,0.0256402621891543,"ASV_85","no_hit","Dinophyceae","Dinophyceae","Peridiniales","Protoperidiniaceae","g_","s_"
"84","ASV_86",0.0384974343564422,-0.0279427595864487,0.0307825061284654,"ASV_86","no_hit","Dinophyceae","Dinophyceae","Coccidiniales","Chytriodiniaceae","Chytriodinium","s_"
"85","ASV_87",-0.0324732654624318,0.0279369655714421,0.0580791006220839,"ASV_87","no_hit","Dinophyceae","Dinophyceae","Peridiniales","Peridiniaceae","Scrippsiella","no_hit"
"86","ASV_88",-0.0137314098678952,0.0202962718376436,0.0469770867402318,"ASV_88","no_hit","Dinophyceae","Dinophyceae","no_hit","no_hit","no_hit","no_hit"
"87","ASV_89",-0.0101032733608946,0.0410295048746995,0.0613871901861018,"ASV_89","no_hit","Bacillariophyta","Coscinodiscophyceae","Thalassiosirales","Thalassiosiraceae","Thalassiosira","Thalassiosira concaviuscula"
"88","ASV_90",0.015161287906287,0.0623278801551596,0.0407503687541892,"ASV_90","no_hit","Bacillariophyta","Coscinodiscophyceae","Stephanodiscales","Stephanodiscaceae","Cyclotella","no_hit"
"89","ASV_91",0.053918014804646,0.00817773134048487,0.0409650665752733,"ASV_91","no_hit","Dinophyceae","Dinophyceae","Syndiniales","no_hit","no_hit","no_hit"
"90","ASV_92",0.0574301390605388,0.050234056038663,-0.00195536092557681,"ASV_92","no_hit","Dinophyceae","Dinophyceae","Peridiniales","no_hit","no_hit","no_hit"
"91","ASV_93",-0.0358714625479948,0.0358630219554033,0.046241896531305,"ASV_93","no_hit","Dinophyceae","Dinophyceae","no_hit","no_hit","no_hit","no_hit"
"92","ASV_94",0.0026553431817803,0.0462562726746956,0.0599531344382348,"ASV_94","no_hit","unknown","Cryptophyceae","no_hit","no_hit","no_hit","no_hit"
"93","ASV_95",0.0460702002203797,0.0189111742796596,0.0253693014734011,"ASV_95","Metazoa","Arthropoda","Hexanauplia","Poecilostomatoida","Oncaeidae","Oncaea","no_hit"
"94","ASV_96",0.0491506168369083,0.00369819026635041,0.0475584318236029,"ASV_96","no_hit","unknown","unknown","unknown","unknown","unknown","Stramenopiles sp. MAST-1C-sp1"
"95","ASV_97",0.0599432131355772,-0.0498750649254678,0.0314060404514435,"ASV_97","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"96","ASV_98",0.0046034102576767,0.0029188754308862,0.075779844535931,"ASV_98","no_hit","Dinophyceae","Dinophyceae","no_hit","no_hit","no_hit","no_hit"
"97","ASV_99",0.0516389319806804,0.0145291456010613,0.0361005590361657,"ASV_99","no_hit","unknown","unknown","unknown","unknown","unknown","uncultured marine eukaryote"
"98","ASV_100",-0.0171024087917368,0.0264416333175238,0.0435754635470622,"ASV_100","no_hit","Dinophyceae","Dinophyceae","no_hit","no_hit","no_hit","no_hit"
"99","ASV_101",0.0189007234148081,0.0469748838739692,0.0478207613479189,"ASV_101","no_hit","Dinophyceae","Dinophyceae","Gonyaulacales","Gonyaulacaceae","Adenoides","Adenoides eludens"
"100","ASV_102",0.000222170862049198,-0.0370814034230952,0.0225597574325194,"ASV_102","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"101","ASV_103",0.0456579349972772,0.0348229163634092,-0.0276274331958724,"ASV_103","Metazoa","Annelida","Polychaeta","Terebellida","Terebellidae","Lysilla","Lysilla sp. THS-2012"
"102","ASV_104",-0.0402786532228937,0.0228690460993874,0.0460355359900636,"ASV_104","no_hit","Dinophyceae","Dinophyceae","Gonyaulacales","Gonyaulacaceae","Spiniferites","Spiniferites ramosus"
"103","ASV_105",0.0567092941817657,0.0449136900683468,-0.032838815766773,"ASV_105","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"104","ASV_106",-0.00848526322450219,0.0127945929872119,0.0762442811614724,"ASV_106","no_hit","Dinophyceae","Dinophyceae","unknown","unknown","unknown","Dinophyceae sp. UDMS0803"
"105","ASV_107",0.0489026126621017,-0.0381350555826332,0.0430058674531346,"ASV_107","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"106","ASV_108",-0.00503565321245255,-0.0127373139490512,0.0354443072665589,"ASV_108","no_hit","unknown","unknown","unknown","unknown","unknown","uncultured marine picoeukaryote"
"107","ASV_109",0.00709697832527635,0.0582545499230768,0.0217669820814891,"ASV_109","no_hit","Dinophyceae","Dinophyceae","Peridiniales","Protoperidiniaceae","Islandinium","Islandinium tricingulatum"
"108","ASV_110",0.0335051647659744,0.00888931725994568,0.0628420051768003,"ASV_110","no_hit","Dinophyceae","Dinophyceae","Peridiniales","Peridiniopsidaceae","Palatinus","Palatinus apiculatus"
"109","ASV_111",0.0470482458056634,0.0174446354253864,0.0404308533179352,"ASV_111","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Duboscquellidae","Duboscquella","no_hit"
"110","ASV_112",0.0640964256493845,0.0203301924540664,0.00946961215409012,"ASV_112","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","Amoebophrya","no_hit"
"111","ASV_113",0.0625232327771199,-0.0233072288104403,0.0277268779273126,"ASV_113","no_hit","Dinophyceae","Dinophyceae","Gymnodiniales","Kareniaceae","g_","s_"
"112","ASV_114",0.0221979156944186,0.0273887154866411,0.0427435824641104,"ASV_114","Fungi","Basidiomycota","Exobasidiomycetes","Exobasidiales","Brachybasidiaceae","g_","s_"
"113","ASV_115",-3.84803950467956e-05,0.0400582241415393,0.0501702066931336,"ASV_115","no_hit","unknown","Cryptophyceae","Pyrenomonadales","Geminigeraceae","Teleaulax","Teleaulax amphioxeia"
"114","ASV_116",-0.0321088950381783,0.0258920574555596,0.0470010256446343,"ASV_116","no_hit","Dinophyceae","Dinophyceae","Peridiniales","Amphidiniopsidaceae","Archaeperidinium","no_hit"
"115","ASV_117",-0.00501245535109628,0.0190616182677763,0.0169461482051961,"ASV_117","no_hit","Oomycota","no_hit","no_hit","no_hit","no_hit","no_hit"
"116","ASV_118",-0.00227447605809381,0.0443373757044886,0.0269871630115887,"ASV_118","no_hit","Dinophyceae","Dinophyceae","Suessiales","unknown","Dactylodinium","Dactylodinium arachnoides"
"117","ASV_119",0.0294079853628887,0.0540668075445951,0.0216741852175807,"ASV_119","no_hit","Bacillariophyta","Coscinodiscophyceae","no_hit","no_hit","no_hit","no_hit"
"118","ASV_120",-0.0361384676524233,0.0268550319099734,0.0518826002136835,"ASV_120","no_hit","Bacillariophyta","Bacillariophyceae","Naviculales","Naviculaceae","Haslea","no_hit"
"119","ASV_121",-0.0215409288038038,0.0512814190360926,0.0541111836733962,"ASV_121","no_hit","Ciliophora","Spirotrichea","unknown","Strombidiidae","g_","s_"
"120","ASV_122",-0.029156357808486,0.0198531169774853,0.0384118161981145,"ASV_122","Metazoa","Arthropoda","Hexanauplia","Poecilostomatoida","Corycaeidae","no_hit","no_hit"
"121","ASV_123",0.0615796042651365,-0.0136944100939122,0.0292792262227738,"ASV_123","no_hit","unknown","Choanoflagellata","Acanthoecida","Stephanoecidae","Calliacantha","Calliacantha natans"
"122","ASV_124",-0.0019574673131667,0.0554482533133663,0.0469468497104069,"ASV_124","no_hit","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","g_","s_"
"123","ASV_125",0.0192821182635744,0.0219855422134526,0.0568249246500753,"ASV_125","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"124","ASV_126",0.0293867707396224,-0.0149764027577311,0.00365992907205062,"ASV_126","no_hit","unknown","Acantharea","Chaunacanthida","no_hit","no_hit","no_hit"
"125","ASV_127",0.0120039580611734,-0.0041063277038511,0.0202605046829752,"ASV_127","Metazoa","Arthropoda","Hexanauplia","Calanoida","Metridinidae","Metridia","no_hit"
"126","ASV_128",-0.00721036273781445,0.0545525250951343,0.0389911188957505,"ASV_128","no_hit","Bacillariophyta","Coscinodiscophyceae","Rhizosoleniales","Rhizosoleniaceae","Rhizosolenia","Rhizosolenia setigera"
"127","ASV_129",0.0590304427102818,-0.0455932963618865,0.0325540966105308,"ASV_129","no_hit","Euglenozoa","unknown","Diplonemea","unknown","g_","s_"
"128","ASV_130",-0.0187227389821159,0.0378333089013926,0.0429629250036668,"ASV_130","no_hit","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Fragilariopsis","no_hit"
"129","ASV_131",0.0513434366203851,0.0503064933988944,-0.0261565302681418,"ASV_131","no_hit","unknown","unknown","unknown","unknown","g_","s_"
"130","ASV_132",-0.00209297081106883,0.0636120851727667,0.0305745995465018,"ASV_132","no_hit","unknown","unknown","unknown","unknown","unknown","uncultured marine picoeukaryote"
"131","ASV_133",0.0162035245723519,0.0191827919340248,0.0499600291422458,"ASV_133","no_hit","unknown","unknown","unknown","unknown","g_","s_"
"132","ASV_134",0.0153315171716615,0.0317850034407047,0.055357442176285,"ASV_134","no_hit","unknown","unknown","unknown","unknown","unknown","uncultured marine picoeukaryote"
"133","ASV_135",0.0618008079033934,-0.0312308581297914,0.0224728149706446,"ASV_135","no_hit","unknown","Choanoflagellata","no_hit","no_hit","no_hit","no_hit"
"134","ASV_136",-0.0392665787450932,0.0153177244564236,0.047989720323991,"ASV_136","no_hit","Ciliophora","no_hit","no_hit","no_hit","no_hit","no_hit"
"135","ASV_137",0.0587876000567154,0.0172300298866454,-0.0085575462379693,"ASV_137","no_hit","Dinophyceae","Dinophyceae","Coccidiniales","Chytriodiniaceae","g_","s_"
"136","ASV_138",0.0433441328717767,0.0309338945499231,0.0177982334464272,"ASV_138","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","Amoebophrya","no_hit"
"137","ASV_139",0.0479338956620136,0.0146881788288494,0.0361754770453434,"ASV_139","no_hit","unknown","unknown","unknown","unknown","unknown","Stramenopiles sp. MAST-4E-sp1"
"138","ASV_140",0.0294522423860177,0.0618406436415669,0.0137825145648265,"ASV_140","no_hit","unknown","unknown","unknown","unknown","unknown","s_"
"139","ASV_141",0.0293954575840418,-0.0583847698030134,0.0339615042688457,"ASV_141","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"140","ASV_142",-0.0459297315248854,0.0277463305657403,0.040927450302745,"ASV_142","no_hit","Dinophyceae","Dinophyceae","Dinophysiales","Dinophysiaceae","Phalacroma","Phalacroma oxytoxoides"
"141","ASV_143",0.0230650993034805,0.0327608648057822,0.0375318832012218,"ASV_143","no_hit","Dinophyceae","Dinophyceae","unknown","unknown","Theleodinium","Theleodinium calcisporum"
"142","ASV_144",0.0386384969298025,0.0220994331948886,0.031720356410767,"ASV_144","no_hit","unknown","unknown","unknown","unknown","unknown","s_"
"143","ASV_145",-0.00962236742256851,0.034476558809112,0.0308210239325202,"ASV_145","no_hit","Imbricatea","unknown","Thaumatomonadida","no_hit","no_hit","no_hit"
"144","ASV_146",0.00830983630115654,0.0546028944415605,0.0240652597571631,"ASV_146","no_hit","Ciliophora","Spirotrichea","unknown","Strombidiidae","Strombidium","Strombidium caudispina"
"145","ASV_147",0.0225755835947455,0.00880579258584831,0.0297612599947373,"ASV_147","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"146","ASV_148",-0.0023869735436551,0.0322410653004437,0.0473696669568444,"ASV_148","no_hit","Bacillariophyta","Coscinodiscophyceae","Melosirales","Stephanopyxidaceae","g_","s_"
"147","ASV_149",0.00418998524439172,0.0048149748807674,0.023776126288551,"ASV_149","no_hit","unknown","Bigyra","Nanomonadea","unknown","Solenicola","s_"
"148","ASV_150",0.00828883984841482,0.0443802149521328,0.0494537445508938,"ASV_150","no_hit","Haptophyta","unknown","Prymnesiales","no_hit","no_hit","no_hit"
"149","ASV_151",-0.0389004768610465,0.0275235799725992,0.0557326380576675,"ASV_151","Metazoa","Arthropoda","Hexanauplia","Calanoida","Paracalanidae","Paracalanus","Paracalanus parvus"
"150","ASV_152",0.0208383681612449,0.000440977723586733,0.0346506004046439,"ASV_152","no_hit","Oomycota","unknown","Lagenidiales","Haliphthoraceae","g_","s_"
"151","ASV_153",0.0625752303487332,0.0146286152700155,0.00843865065692228,"ASV_153","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","Amoebophrya","s_"
"152","ASV_154",0.018354841617605,-0.025175300165227,0.0158818324336773,"ASV_154","Metazoa","Arthropoda","Hexanauplia","Poecilostomatoida","Oncaeidae","no_hit","no_hit"
"153","ASV_155",0.0276489023331699,0.0177554159656321,0.0546086063819099,"ASV_155","no_hit","Dinophyceae","Dinophyceae","Gymnodiniales","Kareniaceae","Karlodinium","no_hit"
"154","ASV_156",-0.031380614146932,0.017580817362576,0.0402299169293901,"ASV_156","no_hit","Dinophyceae","Dinophyceae","Peridiniales","Protoperidiniaceae","Protoperidinium","s_"
"155","ASV_157",0.0610647495664823,0.00480786532929212,0.0177311026535873,"ASV_157","no_hit","unknown","Bigyra","Nanomonadea","unknown","Incisomonas","s_"
