"","FeatureID","PC1","PC2","PC3","ASV","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"23","ASV_23",0.0229332939720105,0.0503482436730306,-0.0914021955830256,"ASV_23","no_hit","Imbricatea","unknown","Thaumatomonadida","Thaumatomastigidae","Protaspis","no_hit"
"24","ASV_24",-0.0432002508855116,-0.0513368277036596,-0.0775518829382454,"ASV_24","no_hit","Dinophyceae","Dinophyceae","no_hit","no_hit","no_hit","no_hit"
"25","ASV_25",-0.043845850144688,-0.0213321290613423,-0.0337920973742382,"ASV_25","Metazoa","Arthropoda","Hexanauplia","Calanoida","Clausocalanidae","Clausocalanus","no_hit"
"26","ASV_26",-0.109961916025414,0.0335879104022316,-0.0501817172710878,"ASV_26","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"27","ASV_27",-0.115411667530211,-0.0220350902219382,-0.0367769836439373,"ASV_27","no_hit","unknown","unknown","unknown","unknown","g_","s_"
"28","ASV_28",0.0753785192094753,0.0102649659664977,-0.0893204816550347,"ASV_28","no_hit","Dinophyceae","Dinophyceae","Gymnodiniales","Gymnodiniaceae","Gyrodinium","Gyrodinium rubrum"
"29","ASV_29",-0.0331027142403076,-0.0469779900711075,-0.0887370975967314,"ASV_29","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"30","ASV_30",0.0179344752054264,-0.0100725691561024,-0.0164971217209859,"ASV_30","Metazoa","Arthropoda","Hexanauplia","Calanoida","no_hit","no_hit","no_hit"
"31","ASV_31",-0.0992268416624734,0.0646203452156617,-0.0569402198889305,"ASV_31","no_hit","Euglenozoa","unknown","Diplonemea","unknown","g_","s_"
"32","ASV_32",-0.0119332529573548,-0.0389048472892613,8.71849442839515e-05,"ASV_32","Metazoa","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","no_hit","no_hit"
"33","ASV_33",0.0292384367049795,0.0652556765241519,-0.11502757033168,"ASV_33","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"34","ASV_34",0.0432899902107597,-0.0490261762653511,-0.0904962609380267,"ASV_34","no_hit","Bacillariophyta","Coscinodiscophyceae","no_hit","no_hit","no_hit","no_hit"
"35","ASV_36",0.045512629574717,-0.0141331621281729,-0.0482398631696619,"ASV_36","no_hit","Ciliophora","Prostomatea","Prorodontida","Plagiocampidae","g_","s_"
"36","ASV_37",-0.0328045494767567,-0.012993018679373,-0.0370468268718357,"ASV_37","Metazoa","Arthropoda","Hexanauplia","Calanoida","Metridinidae","no_hit","no_hit"
"37","ASV_38",-0.0933397111815748,0.0206899529026649,-0.0551377116340028,"ASV_38","no_hit","Dinophyceae","Dinophyceae","Syndiniales","no_hit","no_hit","no_hit"
"38","ASV_39",-0.0924255968979212,0.0342989947822413,-0.0431099441992883,"ASV_39","unassigned","unassigned","unassigned","unassigned","unassigned","unassigned","unassigned"
"39","ASV_41",-0.00977339979923183,-0.0439341681688866,-0.100220529251876,"ASV_41","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"40","ASV_42",-0.0702459210126764,-0.0376070698925618,-0.0601493083386825,"ASV_42","no_hit","unknown","unknown","unknown","unknown","g_","s_"
"41","ASV_43",0.0399035892603486,-0.0394411602115584,-0.0643465375190478,"ASV_43","Metazoa","Arthropoda","Hexanauplia","Calanoida","no_hit","no_hit","no_hit"
"42","ASV_44",-0.0950289184608461,-0.0366679627606704,-0.031301144616717,"ASV_44","no_hit","unknown","Polycystinea","Nassellaria","Plagiacanthidae","Lithomelissa","Lithomelissa setosa"
"43","ASV_45",0.00102395845139854,-0.00462174187596029,0.00355140521474633,"ASV_45","Viridiplantae","Streptophyta","Magnoliopsida","Myrtales","Myrtaceae","no_hit","no_hit"
"44","ASV_46",-0.0132763778110085,-0.0796195065767367,-0.0576819251952814,"ASV_46","no_hit","unknown","unknown","unknown","unknown","unknown","s_"
"45","ASV_47",0.0467589714962269,0.0192924368100595,-0.0932338303714289,"ASV_47","no_hit","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Pseudo-nitzschia","no_hit"
"46","ASV_48",0.0504898277529899,-0.021577000463345,-0.0494259045693963,"ASV_48","no_hit","Dinophyceae","Dinophyceae","Prorocentrales","Prorocentraceae","Prorocentrum","Prorocentrum triestinum"
"47","ASV_49",0.0406038377890413,-0.0332249149059633,-0.0832198896913046,"ASV_49","no_hit","Dinophyceae","Dinophyceae","Gymnodiniales","Gymnodiniaceae","Gyrodinium","Gyrodinium rubrum"
"48","ASV_50",0.0547410480154527,-0.0378113258440011,-0.0699574432244066,"ASV_50","no_hit","Bacillariophyta","Coscinodiscophyceae","Chaetocerotales","Chaetocerotaceae","Chaetoceros","Chaetoceros brevis"
"49","ASV_51",0.0589062170561166,-0.013646384423693,-0.0636740881757045,"ASV_51","no_hit","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Fragilariopsis","no_hit"
"50","ASV_52",-0.0306193335473929,-0.083187523149605,-0.0367666655917222,"ASV_52","no_hit","Dinophyceae","Dinophyceae","no_hit","no_hit","no_hit","no_hit"
"51","ASV_53",-0.0540258009037535,-0.0193347246576857,-0.0130008592474283,"ASV_53","no_hit","Imbricatea","unknown","Thaumatomonadida","Thaumatomastigidae","Protaspis","s_"
"52","ASV_54",0.0656327013190091,-0.0314507657185941,-0.0556754729036513,"ASV_54","no_hit","Dinophyceae","Dinophyceae","Prorocentrales","Prorocentraceae","Prorocentrum","no_hit"
"53","ASV_55",0.014843408310372,0.00176261338023733,-0.0427649277596777,"ASV_55","Metazoa","Arthropoda","Hexanauplia","Cyclopoida","Oithonidae","Oithona","no_hit"
"54","ASV_56",0.0101959795106237,-0.0539335995565425,-0.0443624377796576,"ASV_56","no_hit","Bacillariophyta","Coscinodiscophyceae","Thalassiosirales","Thalassiosiraceae","Thalassiosira","no_hit"
"55","ASV_57",-0.0221379613674731,-0.0579366403544394,-0.0448714339958791,"ASV_57","Metazoa","Arthropoda","Hexanauplia","Cyclopoida","Oithonidae","Oithona","Oithona similis"
"56","ASV_58",-0.0892871021799543,-0.0607708299914302,0.00536752613437929,"ASV_58","Metazoa","Cnidaria","Scyphozoa","Semaeostomeae","Ulmaridae","Phacellophora","Phacellophora camtschatica"
"57","ASV_59",-0.0117432658131886,-0.0187664975999998,-0.100718801655074,"ASV_59","no_hit","Dinophyceae","Dinophyceae","no_hit","no_hit","no_hit","no_hit"
"58","ASV_60",-0.0134329403661355,-0.0754376939519872,-0.0354958278846917,"ASV_60","no_hit","Dinophyceae","Dinophyceae","Gymnodiniales","Warnowiaceae","g_","s_"
"59","ASV_61",0.0587653224707394,-0.0226722411603013,-0.0592960710338763,"ASV_61","no_hit","Bacillariophyta","Bacillariophyceae","no_hit","no_hit","no_hit","no_hit"
"60","ASV_62",0.0662984776187117,-0.0229245499626741,-0.0584440921956443,"ASV_62","no_hit","Dinophyceae","Dinophyceae","Gymnodiniales","Warnowiaceae","g_","s_"
"61","ASV_63",0.00199139483035482,0.0907032107317871,-0.0303125923594822,"ASV_63","no_hit","Dinophyceae","Dinophyceae","Syndiniales","no_hit","no_hit","no_hit"
"62","ASV_64",-0.00331469530179076,0.00508732143110898,-0.0433704853290346,"ASV_64","Metazoa","Arthropoda","Hexanauplia","Cyclopoida","Oithonidae","Oithona","Oithona decipiens"
"63","ASV_65",-0.0175872263811313,0.0688209305503625,-0.0296762542361622,"ASV_65","Metazoa","Cnidaria","Hydrozoa","Siphonophorae","Apolemiidae","Apolemia","no_hit"
"64","ASV_67",0.0037846766620594,-0.0011418484676169,0.00490620388928401,"ASV_67","Fungi","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","no_hit"
"65","ASV_68",-0.00625765649276207,0.0463478839920131,-0.052282854518398,"ASV_68","Metazoa","Arthropoda","Hexanauplia","Cyclopoida","Oithonidae","Oithona","Oithona pulla"
"66","ASV_69",0.0195217772832381,-0.0312188252368081,-0.090000576976618,"ASV_69","no_hit","Bacillariophyta","Bacillariophyceae","Naviculales","Naviculaceae","Navicula","no_hit"
"67","ASV_70",0.0323756873962562,0.00307790709217097,-0.0408938975813279,"ASV_70","no_hit","Bacillariophyta","Coscinodiscophyceae","Chaetocerotales","Chaetocerotaceae","Chaetoceros","no_hit"
"68","ASV_71",-0.00329883010425703,-0.0766093894814898,-0.0701553882635696,"ASV_71","no_hit","Haptophyta","no_hit","no_hit","no_hit","g_","s_"
"69","ASV_72",0.020175704139381,0.0318507877889855,-0.104004439414629,"ASV_72","no_hit","Dinophyceae","Dinophyceae","Syndiniales","no_hit","no_hit","no_hit"
"70","ASV_73",-0.0540514741246692,-0.0195815587612128,-0.00933143983821564,"ASV_73","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Ellobiopsidae","g_","s_"
"71","ASV_74",0.0622100308978363,-0.0243509403903805,-0.0635345905957907,"ASV_74","no_hit","Dinophyceae","Dinophyceae","no_hit","no_hit","no_hit","no_hit"
"72","ASV_75",-0.00406519090291373,0.0139259600294125,-0.0110709760341152,"ASV_75","Metazoa","Arthropoda","Ostracoda","Halocyprida","Halocyprididae","g_","s_"
"73","ASV_76",-0.0799229266017554,-0.00201003409920912,-0.0409908970190271,"ASV_76","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","Amoebophrya","no_hit"
"74","ASV_77",-0.0365587485193286,0.063744191522302,-0.0479886238644514,"ASV_77","Metazoa","Cnidaria","Hydrozoa","Siphonophorae","Diphyidae","no_hit","no_hit"
"75","ASV_78",0.0154086872612571,-0.0217073881601294,-0.0712471951413687,"ASV_78","no_hit","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Pseudo-nitzschia","no_hit"
"76","ASV_79",-0.00619369429164675,-0.0175286226166937,-0.0880805695068422,"ASV_79","no_hit","Dinophyceae","Dinophyceae","no_hit","no_hit","no_hit","no_hit"
"77","ASV_80",-0.0748839219717503,-0.078856325088643,0.0066096990914116,"ASV_80","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"78","ASV_81",-0.00643791656867674,-0.0554996276836711,-0.0682463628932857,"ASV_81","no_hit","unknown","unknown","unknown","unknown","g_","s_"
"79","ASV_82",0.0697656390188042,-0.0253428482566607,-0.0592660136368795,"ASV_82","no_hit","Bacillariophyta","Coscinodiscophyceae","Thalassiosirales","Thalassiosiraceae","Thalassiosira","no_hit"
"80","ASV_83",-0.0809203438080919,-0.0380405853913108,-0.025089799519379,"ASV_83","no_hit","unknown","unknown","unknown","unknown","g_","s_"
"81","ASV_84",-0.0885163404742153,-0.0147205526117232,-0.017229649226153,"ASV_84","no_hit","unknown","unknown","unknown","unknown","g_","s_"
"82","ASV_85",0.00434555289294557,-0.050364547763969,-0.0475449430690134,"ASV_85","no_hit","Dinophyceae","Dinophyceae","Peridiniales","Protoperidiniaceae","g_","s_"
"83","ASV_86",-0.0353009159772204,0.0562980998455286,-0.0354721966244195,"ASV_86","no_hit","Dinophyceae","Dinophyceae","Coccidiniales","Chytriodiniaceae","Chytriodinium","s_"
"84","ASV_87",0.0581468212790295,-0.00674791870154955,-0.0597570901893811,"ASV_87","no_hit","Dinophyceae","Dinophyceae","Peridiniales","Peridiniaceae","Scrippsiella","no_hit"
"85","ASV_88",0.0205888573957307,-0.00633977310848929,-0.0613284967821928,"ASV_88","no_hit","Dinophyceae","Dinophyceae","no_hit","no_hit","no_hit","no_hit"
"86","ASV_89",0.0389742730877587,-0.0347903220588511,-0.0678610410698787,"ASV_89","no_hit","Bacillariophyta","Coscinodiscophyceae","Thalassiosirales","Thalassiosiraceae","Thalassiosira","Thalassiosira concaviuscula"
"87","ASV_90",-0.00698489010683833,-0.0700699683290729,-0.0543040723182917,"ASV_90","no_hit","Bacillariophyta","Coscinodiscophyceae","Stephanodiscales","Stephanodiscaceae","Cyclotella","no_hit"
"88","ASV_91",-0.0738438040562897,-0.00258848493112707,-0.0439024066251334,"ASV_91","no_hit","Dinophyceae","Dinophyceae","Syndiniales","no_hit","no_hit","no_hit"
"89","ASV_92",-0.0794503833624414,-0.0671845422574311,0.000852334516138225,"ASV_92","no_hit","Dinophyceae","Dinophyceae","Peridiniales","no_hit","no_hit","no_hit"
"90","ASV_93",0.0488532017386125,-0.0275136996393546,-0.0580635114730514,"ASV_93","no_hit","Dinophyceae","Dinophyceae","no_hit","no_hit","no_hit","no_hit"
"91","ASV_94",0.0171181037809631,-0.0455172335684227,-0.0688136414412981,"ASV_94","no_hit","unknown","Cryptophyceae","no_hit","no_hit","no_hit","no_hit"
"92","ASV_95",-0.0529469444710251,-0.009833500129914,-0.0397715568492002,"ASV_95","Metazoa","Arthropoda","Hexanauplia","Poecilostomatoida","Oncaeidae","Oncaea","no_hit"
"93","ASV_96",-0.0657294609094265,0.00252264991755278,-0.048879349266133,"ASV_96","no_hit","unknown","unknown","unknown","unknown","unknown","Stramenopiles sp. MAST-1C-sp1"
"94","ASV_97",-0.0665802299295805,0.0720115184578628,-0.0347317994625966,"ASV_97","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"95","ASV_98",0.00876944130261422,0.0170844653588637,-0.0742546873584534,"ASV_98","no_hit","Dinophyceae","Dinophyceae","no_hit","no_hit","no_hit","no_hit"
"96","ASV_99",-0.0664062877408386,-0.0155579868067136,-0.0414422422332311,"ASV_99","no_hit","unknown","unknown","unknown","unknown","unknown","uncultured marine eukaryote"
"97","ASV_100",0.0352520296088868,-0.00825735419618123,-0.0387631561492964,"ASV_100","no_hit","Dinophyceae","Dinophyceae","no_hit","no_hit","no_hit","no_hit"
"98","ASV_101",-0.0138483579174387,-0.0574569763778488,-0.052477637083007,"ASV_101","no_hit","Dinophyceae","Dinophyceae","Gonyaulacales","Gonyaulacaceae","Adenoides","Adenoides eludens"
"99","ASV_102",-0.00184110060322801,0.0569422903196698,-0.0228549477654212,"ASV_102","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"100","ASV_103",-0.0505393789517755,-0.0505215180465801,0.00538729671789953,"ASV_103","Metazoa","Annelida","Polychaeta","Terebellida","Terebellidae","Lysilla","Lysilla sp. THS-2012"
"101","ASV_104",0.0450694810981562,-0.0165270943425995,-0.0465121041064273,"ASV_104","no_hit","Dinophyceae","Dinophyceae","Gonyaulacales","Gonyaulacaceae","Spiniferites","Spiniferites ramosus"
"102","ASV_105",-0.0634929538734821,-0.0707022727775868,0.0107915996499286,"ASV_105","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"103","ASV_106",0.0321215872381519,0.00272095465053524,-0.0755551844218198,"ASV_106","no_hit","Dinophyceae","Dinophyceae","unknown","unknown","unknown","Dinophyceae sp. UDMS0803"
"104","ASV_107",-0.0540798883476115,0.0606657232779298,-0.0447191135211734,"ASV_107","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"105","ASV_108",-0.00872104326421054,0.0168250038539534,-0.0326792815597091,"ASV_108","no_hit","unknown","unknown","unknown","unknown","unknown","uncultured marine picoeukaryote"
"106","ASV_109",-0.00690457478702182,-0.0634784503172107,-0.0330401223318547,"ASV_109","no_hit","Dinophyceae","Dinophyceae","Peridiniales","Protoperidiniaceae","Islandinium","Islandinium tricingulatum"
"107","ASV_110",-0.0406158472510145,0.00245775427743386,-0.0650910606130787,"ASV_110","no_hit","Dinophyceae","Dinophyceae","Peridiniales","Peridiniopsidaceae","Palatinus","Palatinus apiculatus"
"108","ASV_111",-0.0667152461033125,-0.0187983244975616,-0.0382995328501363,"ASV_111","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Duboscquellidae","Duboscquella","no_hit"
"109","ASV_112",-0.0865124560309448,-0.0342203123158529,-0.00888479869242725,"ASV_112","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","Amoebophrya","no_hit"
"110","ASV_113",-0.07606726070723,0.0310102620609879,-0.0323468070776089,"ASV_113","no_hit","Dinophyceae","Dinophyceae","Gymnodiniales","Kareniaceae","g_","s_"
"111","ASV_114",-0.0203573405963306,-0.0307862236329342,-0.0383618881584725,"ASV_114","Fungi","Basidiomycota","Exobasidiomycetes","Exobasidiales","Brachybasidiaceae","g_","s_"
"112","ASV_115",0.018684972829254,-0.0363295018187198,-0.0508839006664072,"ASV_115","no_hit","unknown","Cryptophyceae","Pyrenomonadales","Geminigeraceae","Teleaulax","Teleaulax amphioxeia"
"113","ASV_116",0.0436782571971253,-0.0110347231426106,-0.0462711836179912,"ASV_116","no_hit","Dinophyceae","Dinophyceae","Peridiniales","Amphidiniopsidaceae","Archaeperidinium","no_hit"
"114","ASV_117",0.019828180314782,-0.00101977260202115,-0.0194399855133239,"ASV_117","no_hit","Oomycota","no_hit","no_hit","no_hit","no_hit","no_hit"
"115","ASV_118",0.00851160082867536,-0.0369629443283792,-0.0368386273066935,"ASV_118","no_hit","Dinophyceae","Dinophyceae","Suessiales","unknown","Dactylodinium","Dactylodinium arachnoides"
"116","ASV_119",-0.0331384327876286,-0.0712716166442729,-0.0255881699290683,"ASV_119","no_hit","Bacillariophyta","Coscinodiscophyceae","no_hit","no_hit","no_hit","no_hit"
"117","ASV_120",0.0480791509689035,-0.0211048058370396,-0.0466774526558607,"ASV_120","no_hit","Bacillariophyta","Bacillariophyceae","Naviculales","Naviculaceae","Haslea","no_hit"
"118","ASV_121",0.0461524996911589,-0.0398110785199353,-0.060370669602064,"ASV_121","no_hit","Ciliophora","Spirotrichea","unknown","Strombidiidae","g_","s_"
"119","ASV_122",0.0310452611750674,-0.0178497588507894,-0.0454726284732102,"ASV_122","Metazoa","Arthropoda","Hexanauplia","Poecilostomatoida","Corycaeidae","no_hit","no_hit"
"120","ASV_123",-0.0781831994365474,0.0185303742578725,-0.029707890482164,"ASV_123","no_hit","unknown","Choanoflagellata","Acanthoecida","Stephanoecidae","Calliacantha","Calliacantha natans"
"121","ASV_124",0.0225670540728193,-0.0466992799358256,-0.0571639797195855,"ASV_124","no_hit","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","g_","s_"
"122","ASV_125",-0.0125343057860618,-0.0202213827474557,-0.0588737655979992,"ASV_125","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"123","ASV_126",-0.0150446827017515,0.0122323355119946,-0.00509775288618064,"ASV_126","no_hit","unknown","Acantharea","Chaunacanthida","no_hit","no_hit","no_hit"
"124","ASV_127",-0.0301256670793805,0.000734209787444158,-0.030408275466171,"ASV_127","Metazoa","Arthropoda","Hexanauplia","Calanoida","Metridinidae","Metridia","no_hit"
"125","ASV_128",0.0256664932706217,-0.0436735376925277,-0.0460020379940765,"ASV_128","no_hit","Bacillariophyta","Coscinodiscophyceae","Rhizosoleniales","Rhizosoleniaceae","Rhizosolenia","Rhizosolenia setigera"
"126","ASV_129",-0.0654407067160739,0.0632322493815575,-0.0391793722092698,"ASV_129","no_hit","Euglenozoa","unknown","Diplonemea","unknown","g_","s_"
"127","ASV_130",0.0419749641611025,-0.0162048710658901,-0.0459589541423734,"ASV_130","no_hit","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Fragilariopsis","no_hit"
"128","ASV_131",-0.0600557671593173,-0.0592149665143324,-0.0010878127524344,"ASV_131","no_hit","unknown","unknown","unknown","unknown","g_","s_"
"129","ASV_132",0.0157743956345453,-0.0615640336742947,-0.0348356501492988,"ASV_132","no_hit","unknown","unknown","unknown","unknown","unknown","uncultured marine picoeukaryote"
"130","ASV_133",-0.0089096312556313,-0.00438090820437079,-0.0513732274952344,"ASV_133","no_hit","unknown","unknown","unknown","unknown","g_","s_"
"131","ASV_134",-0.00886707082872446,-0.0346955272560668,-0.0547151304276947,"ASV_134","no_hit","unknown","unknown","unknown","unknown","unknown","uncultured marine picoeukaryote"
"132","ASV_135",-0.0662954337847291,0.0350125765874581,-0.0317665345216349,"ASV_135","no_hit","unknown","Choanoflagellata","no_hit","no_hit","no_hit","no_hit"
"133","ASV_136",0.0395591068625171,-0.0135341958563247,-0.0378283078674489,"ASV_136","no_hit","Ciliophora","no_hit","no_hit","no_hit","no_hit","no_hit"
"134","ASV_137",-0.0656450756912386,-0.0335438916671616,-0.00240216559849059,"ASV_137","no_hit","Dinophyceae","Dinophyceae","Coccidiniales","Chytriodiniaceae","g_","s_"
"135","ASV_138",-0.0584560298104033,-0.0443467248638306,-0.010826098840718,"ASV_138","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","Amoebophrya","no_hit"
"136","ASV_139",-0.0705907188984846,-0.00982163836776391,-0.0325975434756623,"ASV_139","no_hit","unknown","unknown","unknown","unknown","unknown","Stramenopiles sp. MAST-4E-sp1"
"137","ASV_140",-0.037624412869293,-0.0713180803739133,-0.0166557049002033,"ASV_140","no_hit","unknown","unknown","unknown","unknown","unknown","s_"
"138","ASV_141",-0.0201263257249518,0.0871314247590248,-0.0383268028933569,"ASV_141","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"139","ASV_142",0.0547951083302888,-0.00992824993096263,-0.0404726687753482,"ASV_142","no_hit","Dinophyceae","Dinophyceae","Dinophysiales","Dinophysiaceae","Phalacroma","Phalacroma oxytoxoides"
"140","ASV_143",-0.0234780823686129,-0.0354246009801857,-0.0374581941602888,"ASV_143","no_hit","Dinophyceae","Dinophyceae","unknown","unknown","Theleodinium","Theleodinium calcisporum"
"141","ASV_144",-0.0498974503281149,-0.0130858780553155,-0.0348690906271091,"ASV_144","no_hit","unknown","unknown","unknown","unknown","unknown","s_"
"142","ASV_145",0.0301119018534384,-0.0250376961014716,-0.0290589199134169,"ASV_145","no_hit","Imbricatea","unknown","Thaumatomonadida","no_hit","no_hit","no_hit"
"143","ASV_146",-0.00338579019698898,-0.0480758951332985,-0.0360148119878467,"ASV_146","no_hit","Ciliophora","Spirotrichea","unknown","Strombidiidae","Strombidium","Strombidium caudispina"
"144","ASV_147",-0.017375418621533,0.00405214827573209,-0.0325560845392293,"ASV_147","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"145","ASV_148",0.0236525625941357,-0.0264963033532243,-0.0447111978321405,"ASV_148","no_hit","Bacillariophyta","Coscinodiscophyceae","Melosirales","Stephanopyxidaceae","g_","s_"
"146","ASV_149",0.0104324419017259,0.00191438617493699,-0.0204541215159534,"ASV_149","no_hit","unknown","Bigyra","Nanomonadea","unknown","Solenicola","s_"
"147","ASV_150",0.00398189697994145,-0.0531362965381639,-0.0492269372118039,"ASV_150","no_hit","Haptophyta","unknown","Prymnesiales","no_hit","no_hit","no_hit"
"148","ASV_151",0.0468477128910639,-0.0212793376135803,-0.0499895354810831,"ASV_151","Metazoa","Arthropoda","Hexanauplia","Calanoida","Paracalanidae","Paracalanus","Paracalanus parvus"
"149","ASV_152",-0.0132699898114279,0.0153049157203055,-0.0366954741088627,"ASV_152","no_hit","Oomycota","unknown","Lagenidiales","Haliphthoraceae","g_","s_"
"150","ASV_153",-0.0776347439294904,-0.0225202100646359,-0.013317023551068,"ASV_153","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","Amoebophrya","s_"
"151","ASV_154",-0.0250049463058111,0.0343338361217877,-0.0258746001758852,"ASV_154","Metazoa","Arthropoda","Hexanauplia","Poecilostomatoida","Oncaeidae","no_hit","no_hit"
"152","ASV_155",-0.0296369939522985,-0.0114913898014182,-0.0552758245327258,"ASV_155","no_hit","Dinophyceae","Dinophyceae","Gymnodiniales","Kareniaceae","Karlodinium","no_hit"
